d_sma,l1,l2,d_spring,l_spring,D_spring,N_spring,Dielectric,l_lever,I,Material,l_sma
,0.0029455566406250927,0.0029455566406250927,0.0005548706054687274,0.0027173308105467473,0.002740112304687364,,0.0015869140624998803,0.002717285156250083,2.1761108398437377,,
,0.0029466552734375927,0.0029466552734375927,0.0005551086425781024,0.0027185514892576848,0.002741320800781114,,0.0015874023437498803,0.002718505859375083,2.177086181640613,,
,0.0029477539062500928,0.0029477539062500928,0.0005553466796874774,0.002719772167968622,0.0027425292968748637,,0.0015878906249998802,0.0027197265625000834,2.178061523437488,,
,0.002948852539062593,0.002948852539062593,0.0005555847167968524,0.0027209928466795596,0.0027437377929686135,,0.0015883789062498801,0.0027209472656250836,2.1790368652343632,,
,0.002949951171875093,0.002949951171875093,0.0005558227539062274,0.002722213525390497,0.0027449462890623633,,0.00158886718749988,0.002722167968750084,2.1800122070312384,,
,0.002951049804687593,0.002951049804687593,0.0005560607910156023,0.0027234342041014344,0.002746154785156113,,0.00158935546874988,0.002723388671875084,2.1809875488281136,,
,0.002952148437500093,0.002952148437500093,0.0005562988281249773,0.0027246548828123718,0.002747363281249863,,0.00158984374999988,0.002724609375000084,2.181962890624989,,
,0.002953247070312593,0.002953247070312593,0.0005565368652343523,0.002725875561523309,0.0027485717773436127,,0.00159033203124988,0.0027258300781250844,2.182938232421864,,
,0.002954345703125093,0.002954345703125093,0.0005567749023437273,0.0027270962402342466,0.0027497802734373624,,0.0015908203124998799,0.0027270507812500846,2.183913574218739,,
,0.002955444335937593,0.002955444335937593,0.0005570129394531023,0.002728316918945184,0.0027509887695311122,,0.0015913085937498798,0.0027282714843750847,2.1848889160156144,,
,0.002956542968750093,0.002956542968750093,0.0005572509765624773,0.0027295375976561214,0.002752197265624862,,0.0015917968749998798,0.002729492187500085,2.1858642578124896,,
,0.002957641601562593,0.002957641601562593,0.0005574890136718523,0.002730758276367059,0.002753405761718612,,0.0015922851562498797,0.002730712890625085,2.186839599609365,,
,0.002958740234375093,0.002958740234375093,0.0005577270507812273,0.002731978955077996,0.0027546142578123616,,0.0015927734374998797,0.0027319335937500853,2.18781494140624,,
,0.0029598388671875932,0.0029598388671875932,0.0005579650878906022,0.0027331996337889336,0.0027558227539061114,,0.0015932617187498796,0.0027331542968750855,2.188790283203115,,
,0.0029609375000000933,0.0029609375000000933,0.0005582031249999772,0.002734420312499871,0.002757031249999861,,0.0015937499999998796,0.0027343750000000857,2.1897656249999904,,
,0.0029620361328125933,0.0029620361328125933,0.0005584411621093522,0.0027356409912108084,0.002758239746093611,,0.0015942382812498795,0.002735595703125086,2.1907409667968656,,
,0.0029631347656250934,0.0029631347656250934,0.0005586791992187272,0.002736861669921746,0.0027594482421873607,,0.0015947265624998794,0.002736816406250086,2.191716308593741,,
,0.0029642333984375934,0.0029642333984375934,0.0005589172363281022,0.0027380823486326832,0.0027606567382811105,,0.0015952148437498794,0.0027380371093750863,2.192691650390616,,
,0.0029653320312500934,0.0029653320312500934,0.0005591552734374772,0.0027393030273436206,0.0027618652343748603,,0.0015957031249998793,0.0027392578125000865,2.193666992187491,,
,0.0029664306640625935,0.0029664306640625935,0.0005593933105468522,0.002740523706054558,0.00276307373046861,,0.0015961914062498793,0.0027404785156250866,2.1946423339843664,,
,0.0029675292968750935,0.0029675292968750935,0.0005596313476562272,0.0027417443847654955,0.00276428222656236,,0.0015966796874998792,0.002741699218750087,2.1956176757812416,,
,0.0029686279296875936,0.0029686279296875936,0.0005598693847656021,0.002742965063476433,0.0027654907226561097,,0.0015971679687498792,0.002742919921875087,2.1965930175781168,,
,0.0029697265625000936,0.0029697265625000936,0.0005601074218749771,0.0027441857421873703,0.0027666992187498594,,0.0015976562499998791,0.0027441406250000872,2.197568359374992,,
,0.0029708251953125936,0.0029708251953125936,0.0005603454589843521,0.0027454064208983077,0.0027679077148436092,,0.001598144531249879,0.0027453613281250874,2.198543701171867,,
,0.0029719238281250937,0.0029719238281250937,0.0005605834960937271,0.002746627099609245,0.002769116210937359,,0.001598632812499879,0.0027465820312500876,2.1995190429687423,,
,0.0029730224609375937,0.0029730224609375937,0.0005608215332031021,0.0027478477783201825,0.002770324707031109,,0.001599121093749879,0.002747802734375088,2.2004943847656175,,
,0.0029741210937500938,0.0029741210937500938,0.0005610595703124771,0.00274906845703112,0.0027715332031248586,,0.001599609374999879,0.002749023437500088,2.2014697265624927,,
,0.002975219726562594,0.002975219726562594,0.0005612976074218521,0.0027502891357420573,0.0027727416992186084,,0.0016000976562498789,0.002750244140625088,2.202445068359368,,
,0.002976318359375094,0.002976318359375094,0.000561535644531227,0.0027515098144529947,0.002773950195312358,,0.0016005859374998788,0.0027514648437500884,2.203420410156243,,
,0.002977416992187594,0.002977416992187594,0.000561773681640602,0.002752730493163932,0.002775158691406108,,0.0016010742187498787,0.0027526855468750886,2.2043957519531183,,
,0.002978515625000094,0.002978515625000094,0.000562011718749977,0.0027539511718748695,0.0027763671874998577,,0.0016015624999998787,0.0027539062500000887,2.2053710937499935,,
,0.002979614257812594,0.002979614257812594,0.000562249755859352,0.002755171850585807,0.0027775756835936075,,0.0016020507812498786,0.002755126953125089,2.2063464355468687,,
,0.002980712890625094,0.002980712890625094,0.000562487792968727,0.0027563925292967443,0.0027787841796873573,,0.0016025390624998786,0.002756347656250089,2.207321777343744,,
,0.002981811523437594,0.002981811523437594,0.000562725830078102,0.0027576132080076817,0.002779992675781107,,0.0016030273437498785,0.0027575683593750893,2.208297119140619,,
,0.002982910156250094,0.002982910156250094,0.000562963867187477,0.002758833886718619,0.002781201171874857,,0.0016035156249998785,0.0027587890625000895,2.2092724609374943,,
,0.002984008789062594,0.002984008789062594,0.000563201904296852,0.0027600545654295565,0.0027824096679686067,,0.0016040039062498784,0.0027600097656250897,2.2102478027343695,,
,0.002985107421875094,0.002985107421875094,0.000563439941406227,0.002761275244140494,0.0027836181640623564,,0.0016044921874998784,0.00276123046875009,2.2112231445312447,,
,0.0029862060546875942,0.0029862060546875942,0.0005636779785156019,0.0027624959228514314,0.0027848266601561062,,0.0016049804687498783,0.00276245117187509,2.21219848632812,,
,0.0029873046875000943,0.0029873046875000943,0.0005639160156249769,0.0027637166015623688,0.002786035156249856,,0.0016054687499998783,0.0027636718750000903,2.213173828124995,,
,0.0029884033203125943,0.0029884033203125943,0.0005641540527343519,0.002764937280273306,0.002787243652343606,,0.0016059570312498782,0.0027648925781250905,2.2141491699218703,,
,0.0029895019531250944,0.0029895019531250944,0.0005643920898437269,0.0027661579589842436,0.0027884521484373556,,0.0016064453124998782,0.0027661132812500907,2.2151245117187455,,
,0.0029906005859375944,0.0029906005859375944,0.0005646301269531019,0.002767378637695181,0.0027896606445311054,,0.001606933593749878,0.002767333984375091,2.2160998535156207,,
,0.0029916992187500944,0.0029916992187500944,0.0005648681640624769,0.0027685993164061184,0.002790869140624855,,0.001607421874999878,0.002768554687500091,2.217075195312496,,
,0.0029927978515625945,0.0029927978515625945,0.0005651062011718519,0.002769819995117056,0.002792077636718605,,0.001607910156249878,0.0027697753906250912,2.218050537109371,,
,0.0029938964843750945,0.0029938964843750945,0.0005653442382812268,0.002771040673827993,0.0027932861328123547,,0.001608398437499878,0.0027709960937500914,2.2190258789062463,,
,0.0029949951171875946,0.0029949951171875946,0.0005655822753906018,0.0027722613525389306,0.0027944946289061045,,0.0016088867187498779,0.0027722167968750916,2.2200012207031214,,
,0.0029960937500000946,0.0029960937500000946,0.0005658203124999768,0.002773482031249868,0.0027957031249998543,,0.0016093749999998778,0.002773437500000092,2.2209765624999966,,
,0.0029971923828125946,0.0029971923828125946,0.0005660583496093518,0.0027747027099608054,0.002796911621093604,,0.0016098632812498778,0.002774658203125092,2.221951904296872,,
,0.0029982910156250947,0.0029982910156250947,0.0005662963867187268,0.002775923388671743,0.002798120117187354,,0.0016103515624998777,0.002775878906250092,2.222927246093747,,
,0.0029993896484375947,0.0029993896484375947,0.0005665344238281018,0.0027771440673826802,0.0027993286132811037,,0.0016108398437498777,0.0027770996093750924,2.2239025878906222,,
,0.0030004882812500948,0.0030004882812500948,0.0005667724609374768,0.0027783647460936176,0.0028005371093748534,,0.0016113281249998776,0.0027783203125000926,2.2248779296874974,,
,0.003001586914062595,0.003001586914062595,0.0005670104980468518,0.002779585424804555,0.0028017456054686032,,0.0016118164062498776,0.0027795410156250928,2.2258532714843726,,
,0.003002685546875095,0.003002685546875095,0.0005672485351562267,0.0027808061035154924,0.002802954101562353,,0.0016123046874998775,0.002780761718750093,2.226828613281248,,
,0.003003784179687595,0.003003784179687595,0.0005674865722656017,0.00278202678222643,0.002804162597656103,,0.0016127929687498775,0.002781982421875093,2.227803955078123,,
,0.003004882812500095,0.003004882812500095,0.0005677246093749767,0.0027832474609373672,0.0028053710937498526,,0.0016132812499998774,0.0027832031250000933,2.228779296874998,,
,0.003005981445312595,0.003005981445312595,0.0005679626464843517,0.0027844681396483047,0.0028065795898436024,,0.0016137695312498773,0.0027844238281250935,2.2297546386718734,,
,0.003007080078125095,0.003007080078125095,0.0005682006835937267,0.002785688818359242,0.002807788085937352,,0.0016142578124998773,0.0027856445312500937,2.2307299804687486,,
,0.003008178710937595,0.003008178710937595,0.0005684387207031017,0.0027869094970701795,0.002808996582031102,,0.0016147460937498772,0.002786865234375094,2.231705322265624,,
,0.003009277343750095,0.003009277343750095,0.0005686767578124767,0.002788130175781117,0.0028102050781248517,,0.0016152343749998772,0.002788085937500094,2.232680664062499,,
,0.003010375976562595,0.003010375976562595,0.0005689147949218517,0.0027893508544920543,0.0028114135742186015,,0.0016157226562498771,0.0027893066406250943,2.233656005859374,,
,0.003011474609375095,0.003011474609375095,0.0005691528320312266,0.0027905715332029917,0.0028126220703123513,,0.001616210937499877,0.0027905273437500945,2.2346313476562494,,
,0.0030125732421875952,0.0030125732421875952,0.0005693908691406016,0.002791792211913929,0.002813830566406101,,0.001616699218749877,0.0027917480468750947,2.2356066894531246,,
,0.0030136718750000953,0.0030136718750000953,0.0005696289062499766,0.0027930128906248665,0.002815039062499851,,0.001617187499999877,0.002792968750000095,2.2365820312499998,,
,0.0030147705078125953,0.0030147705078125953,0.0005698669433593516,0.002794233569335804,0.0028162475585936006,,0.001617675781249877,0.002794189453125095,2.237557373046875,,
,0.0030158691406250954,0.0030158691406250954,0.0005701049804687266,0.0027954542480467413,0.0028174560546873504,,0.0016181640624998769,0.0027954101562500952,2.23853271484375,,
,0.0030169677734375954,0.0030169677734375954,0.0005703430175781016,0.0027966749267576787,0.0028186645507811002,,0.0016186523437498768,0.0027966308593750954,2.2395080566406254,,
,0.0030180664062500954,0.0030180664062500954,0.0005705810546874766,0.002797895605468616,0.00281987304687485,,0.0016191406249998768,0.0027978515625000956,2.2404833984375006,,
,0.0030191650390625955,0.0030191650390625955,0.0005708190917968516,0.0027991162841795535,0.0028210815429686,,0.0016196289062498767,0.002799072265625096,2.2414587402343757,,
,0.0030202636718750955,0.0030202636718750955,0.0005710571289062265,0.002800336962890491,0.0028222900390623496,,0.0016201171874998766,0.002800292968750096,2.242434082031251,,
,0.0030213623046875956,0.0030213623046875956,0.0005712951660156015,0.0028015576416014283,0.0028234985351560994,,0.0016206054687498766,0.002801513671875096,2.243409423828126,,
,0.0030224609375000956,0.0030224609375000956,0.0005715332031249765,0.0028027783203123657,0.002824707031249849,,0.0016210937499998765,0.0028027343750000964,2.2443847656250013,,
,0.0030235595703125956,0.0030235595703125956,0.0005717712402343515,0.002803998999023303,0.002825915527343599,,0.0016215820312498765,0.0028039550781250966,2.2453601074218765,,
,0.0030246582031250957,0.0030246582031250957,0.0005720092773437265,0.0028052196777342405,0.0028271240234373487,,0.0016220703124998764,0.0028051757812500968,2.2463354492187517,,
,0.0030257568359375957,0.0030257568359375957,0.0005722473144531015,0.002806440356445178,0.0028283325195310985,,0.0016225585937498764,0.002806396484375097,2.247310791015627,,
,0.0030268554687500958,0.0030268554687500958,0.0005724853515624765,0.0028076610351561154,0.0028295410156248483,,0.0016230468749998763,0.002807617187500097,2.248286132812502,,
,0.003027954101562596,0.003027954101562596,0.0005727233886718515,0.0028088817138670528,0.002830749511718598,,0.0016235351562498763,0.0028088378906250973,2.2492614746093773,,
,0.003029052734375096,0.003029052734375096,0.0005729614257812264,0.00281010239257799,0.002831958007812348,,0.0016240234374998762,0.0028100585937500975,2.2502368164062525,,
,0.003030151367187596,0.003030151367187596,0.0005731994628906014,0.0028113230712889276,0.0028331665039060976,,0.0016245117187498762,0.0028112792968750977,2.2512121582031277,,
,0.003031250000000096,0.003031250000000096,0.0005734374999999764,0.002812543749999865,0.0028343749999998474,,0.0016249999999998761,0.002812500000000098,2.252187500000003,,
,0.003032348632812596,0.003032348632812596,0.0005736755371093514,0.0028137644287108024,0.0028355834960935972,,0.001625488281249876,0.002813720703125098,2.253162841796878,,
,0.003033447265625096,0.003033447265625096,0.0005739135742187264,0.00281498510742174,0.002836791992187347,,0.001625976562499876,0.0028149414062500983,2.2541381835937533,,
,0.003034545898437596,0.003034545898437596,0.0005741516113281014,0.002816205786132677,0.002838000488281097,,0.001626464843749876,0.0028161621093750985,2.2551135253906285,,
,0.003035644531250096,0.003035644531250096,0.0005743896484374764,0.0028174264648436146,0.0028392089843748466,,0.001626953124999876,0.0028173828125000987,2.2560888671875037,,
,0.003036743164062596,0.003036743164062596,0.0005746276855468514,0.002818647143554552,0.0028404174804685964,,0.0016274414062498758,0.002818603515625099,2.257064208984379,,
,0.003037841796875096,0.003037841796875096,0.0005748657226562263,0.0028198678222654894,0.002841625976562346,,0.0016279296874998758,0.002819824218750099,2.258039550781254,,
,0.0030389404296875962,0.0030389404296875962,0.0005751037597656013,0.002821088500976427,0.002842834472656096,,0.0016284179687498757,0.0028210449218750992,2.2590148925781293,,
,0.0030400390625000963,0.0030400390625000963,0.0005753417968749763,0.0028223091796873642,0.0028440429687498457,,0.0016289062499998757,0.0028222656250000994,2.2599902343750045,,
,0.0030411376953125963,0.0030411376953125963,0.0005755798339843513,0.0028235298583983016,0.0028452514648435955,,0.0016293945312498756,0.0028234863281250996,2.2609655761718797,,
,0.0030422363281250964,0.0030422363281250964,0.0005758178710937263,0.002824750537109239,0.0028464599609373453,,0.0016298828124998756,0.0028247070312501,2.261940917968755,,
,0.0030433349609375964,0.0030433349609375964,0.0005760559082031013,0.0028259712158201764,0.002847668457031095,,0.0016303710937498755,0.0028259277343751,2.26291625976563,,
,0.0030444335937500964,0.0030444335937500964,0.0005762939453124763,0.002827191894531114,0.002848876953124845,,0.0016308593749998755,0.0028271484375001,2.2638916015625052,,
,0.0030455322265625965,0.0030455322265625965,0.0005765319824218513,0.0028284125732420512,0.0028500854492185946,,0.0016313476562498754,0.0028283691406251004,2.2648669433593804,,
,0.0030466308593750965,0.0030466308593750965,0.0005767700195312262,0.0028296332519529887,0.0028512939453123444,,0.0016318359374998754,0.0028295898437501006,2.2658422851562556,,
,0.0030477294921875966,0.0030477294921875966,0.0005770080566406012,0.002830853930663926,0.0028525024414060942,,0.0016323242187498753,0.0028308105468751008,2.266817626953131,,
,0.0030488281250000966,0.0030488281250000966,0.0005772460937499762,0.0028320746093748635,0.002853710937499844,,0.0016328124999998752,0.002832031250000101,2.267792968750006,,
,0.0030499267578125966,0.0030499267578125966,0.0005774841308593512,0.002833295288085801,0.002854919433593594,,0.0016333007812498752,0.002833251953125101,2.268768310546881,,
,0.0030510253906250967,0.0030510253906250967,0.0005777221679687262,0.0028345159667967383,0.0028561279296873436,,0.0016337890624998751,0.0028344726562501013,2.2697436523437564,,
,0.0030521240234375967,0.0030521240234375967,0.0005779602050781012,0.0028357366455076757,0.0028573364257810934,,0.001634277343749875,0.0028356933593751015,2.2707189941406316,,
,0.0030532226562500968,0.0030532226562500968,0.0005781982421874762,0.002836957324218613,0.002858544921874843,,0.001634765624999875,0.0028369140625001017,2.271694335937507,,
,0.003054321289062597,0.003054321289062597,0.0005784362792968512,0.0028381780029295505,0.002859753417968593,,0.001635253906249875,0.002838134765625102,2.272669677734382,,
,0.003055419921875097,0.003055419921875097,0.0005786743164062261,0.002839398681640488,0.0028609619140623427,,0.001635742187499875,0.002839355468750102,2.273645019531257,,
,0.003056518554687597,0.003056518554687597,0.0005789123535156011,0.0028406193603514253,0.0028621704101560925,,0.0016362304687498749,0.0028405761718751023,2.2746203613281324,,
,0.003057617187500097,0.003057617187500097,0.0005791503906249761,0.0028418400390623627,0.0028633789062498423,,0.0016367187499998748,0.0028417968750001025,2.2755957031250076,,
,0.003058715820312597,0.003058715820312597,0.0005793884277343511,0.0028430607177733,0.002864587402343592,,0.0016372070312498748,0.0028430175781251027,2.276571044921883,,
,0.003059814453125097,0.003059814453125097,0.0005796264648437261,0.0028442813964842375,0.002865795898437342,,0.0016376953124998747,0.002844238281250103,2.277546386718758,,
,0.003060913085937597,0.003060913085937597,0.0005798645019531011,0.002845502075195175,0.0028670043945310916,,0.0016381835937498747,0.002845458984375103,2.278521728515633,,
,0.003062011718750097,0.003062011718750097,0.0005801025390624761,0.0028467227539061123,0.0028682128906248414,,0.0016386718749998746,0.0028466796875001033,2.2794970703125084,,
,0.003063110351562597,0.003063110351562597,0.000580340576171851,0.0028479434326170497,0.002869421386718591,,0.0016391601562498746,0.0028479003906251034,2.2804724121093836,,
,0.003064208984375097,0.003064208984375097,0.000580578613281226,0.002849164111327987,0.002870629882812341,,0.0016396484374998745,0.0028491210937501036,2.2814477539062588,,
,0.0030653076171875972,0.0030653076171875972,0.000580816650390601,0.0028503847900389245,0.002871838378906091,,0.0016401367187498744,0.002850341796875104,2.282423095703134,,
,0.0030664062500000973,0.0030664062500000973,0.000581054687499976,0.002851605468749862,0.0028730468749998406,,0.0016406249999998744,0.002851562500000104,2.283398437500009,,
,0.0030675048828125973,0.0030675048828125973,0.000581292724609351,0.0028528261474607994,0.0028742553710935904,,0.0016411132812498743,0.002852783203125104,2.2843737792968843,,
,0.0030686035156250973,0.0030686035156250973,0.000581530761718726,0.0028540468261717368,0.00287546386718734,,0.0016416015624998743,0.0028540039062501044,2.2853491210937595,,
,0.0030697021484375974,0.0030697021484375974,0.000581768798828101,0.002855267504882674,0.00287667236328109,,0.0016420898437498742,0.0028552246093751046,2.2863244628906347,,
,0.0030708007812500974,0.0030708007812500974,0.000582006835937476,0.0028564881835936116,0.0028778808593748397,,0.0016425781249998742,0.0028564453125001048,2.28729980468751,,
,0.0030718994140625975,0.0030718994140625975,0.000582244873046851,0.002857708862304549,0.0028790893554685895,,0.0016430664062498741,0.002857666015625105,2.288275146484385,,
,0.0030729980468750975,0.0030729980468750975,0.0005824829101562259,0.0028589295410154864,0.0028802978515623393,,0.001643554687499874,0.002858886718750105,2.2892504882812603,,
,0.0030740966796875976,0.0030740966796875976,0.0005827209472656009,0.002860150219726424,0.002881506347656089,,0.001644042968749874,0.0028601074218751053,2.2902258300781355,,
,0.0030751953125000976,0.0030751953125000976,0.0005829589843749759,0.002861370898437361,0.002882714843749839,,0.001644531249999874,0.0028613281250001055,2.2912011718750107,,
,0.0030762939453125976,0.0030762939453125976,0.0005831970214843509,0.0028625915771482986,0.0028839233398435886,,0.001645019531249874,0.0028625488281251057,2.292176513671886,,
,0.0030773925781250977,0.0030773925781250977,0.0005834350585937259,0.002863812255859236,0.0028851318359373384,,0.0016455078124998739,0.002863769531250106,2.293151855468761,,
,0.0030784912109375977,0.0030784912109375977,0.0005836730957031009,0.0028650329345701734,0.002886340332031088,,0.0016459960937498738,0.002864990234375106,2.2941271972656363,,
,0.0030795898437500978,0.0030795898437500978,0.0005839111328124759,0.002866253613281111,0.002887548828124838,,0.0016464843749998737,0.0028662109375001063,2.2951025390625115,,
,0.003080688476562598,0.003080688476562598,0.0005841491699218508,0.0028674742919920482,0.002888757324218588,,0.0016469726562498737,0.0028674316406251065,2.2960778808593867,,
,0.003081787109375098,0.003081787109375098,0.0005843872070312258,0.0028686949707029856,0.0028899658203123376,,0.0016474609374998736,0.0028686523437501067,2.297053222656262,,
,0.003082885742187598,0.003082885742187598,0.0005846252441406008,0.002869915649413923,0.0028911743164060874,,0.0016479492187498736,0.002869873046875107,2.298028564453137,,
,0.003083984375000098,0.003083984375000098,0.0005848632812499758,0.0028711363281248604,0.002892382812499837,,0.0016484374999998735,0.002871093750000107,2.2990039062500123,,
,0.003085083007812598,0.003085083007812598,0.0005851013183593508,0.002872357006835798,0.002893591308593587,,0.0016489257812498735,0.0028723144531251073,2.2999792480468875,,
,0.003086181640625098,0.003086181640625098,0.0005853393554687258,0.0028735776855467353,0.0028947998046873367,,0.0016494140624998734,0.0028735351562501074,2.3009545898437627,,
,0.003087280273437598,0.003087280273437598,0.0005855773925781008,0.0028747983642576727,0.0028960083007810865,,0.0016499023437498734,0.0028747558593751076,2.301929931640638,,
,0.003088378906250098,0.003088378906250098,0.0005858154296874758,0.00287601904296861,0.0028972167968748363,,0.0016503906249998733,0.002875976562500108,2.302905273437513,,
,0.003089477539062598,0.003089477539062598,0.0005860534667968507,0.0028772397216795475,0.002898425292968586,,0.0016508789062498733,0.002877197265625108,2.3038806152343883,,
,0.003090576171875098,0.003090576171875098,0.0005862915039062257,0.002878460400390485,0.002899633789062336,,0.0016513671874998732,0.002878417968750108,2.3048559570312634,,
,0.0030916748046875982,0.0030916748046875982,0.0005865295410156007,0.0028796810791014223,0.0029008422851560856,,0.0016518554687498732,0.0028796386718751084,2.3058312988281386,,
,0.0030927734375000983,0.0030927734375000983,0.0005867675781249757,0.0028809017578123597,0.0029020507812498354,,0.001652343749999873,0.0028808593750001086,2.306806640625014,,
,0.0030938720703125983,0.0030938720703125983,0.0005870056152343507,0.002882122436523297,0.002903259277343585,,0.001652832031249873,0.002882080078125109,2.307781982421889,,
,0.0030949707031250983,0.0030949707031250983,0.0005872436523437257,0.0028833431152342345,0.002904467773437335,,0.001653320312499873,0.002883300781250109,2.3087573242187642,,
,0.0030960693359375984,0.0030960693359375984,0.0005874816894531007,0.002884563793945172,0.0029056762695310848,,0.001653808593749873,0.002884521484375109,2.3097326660156394,,
,0.0030971679687500984,0.0030971679687500984,0.0005877197265624757,0.0028857844726561093,0.0029068847656248346,,0.0016542968749998729,0.0028857421875001094,2.3107080078125146,,
,0.0030982666015625985,0.0030982666015625985,0.0005879577636718506,0.0028870051513670467,0.0029080932617185844,,0.0016547851562498728,0.0028869628906251095,2.31168334960939,,
,0.0030993652343750985,0.0030993652343750985,0.0005881958007812256,0.002888225830077984,0.002909301757812334,,0.0016552734374998728,0.0028881835937501097,2.312658691406265,,
,0.0031004638671875986,0.0031004638671875986,0.0005884338378906006,0.0028894465087889215,0.002910510253906084,,0.0016557617187498727,0.00288940429687511,2.31363403320314,,
,0.0031015625000000986,0.0031015625000000986,0.0005886718749999756,0.002890667187499859,0.0029117187499998337,,0.0016562499999998727,0.00289062500000011,2.3146093750000154,,
,0.0031026611328125986,0.0031026611328125986,0.0005889099121093506,0.0028918878662107963,0.0029129272460935835,,0.0016567382812498726,0.0028918457031251103,2.3155847167968906,,
,0.0031037597656250987,0.0031037597656250987,0.0005891479492187256,0.0028931085449217337,0.0029141357421873333,,0.0016572265624998726,0.0028930664062501105,2.316560058593766,,
,0.0031048583984375987,0.0031048583984375987,0.0005893859863281006,0.002894329223632671,0.002915344238281083,,0.0016577148437498725,0.0028942871093751107,2.317535400390641,,
,0.0031059570312500988,0.0031059570312500988,0.0005896240234374756,0.0028955499023436086,0.002916552734374833,,0.0016582031249998725,0.002895507812500111,2.318510742187516,,
,0.003107055664062599,0.003107055664062599,0.0005898620605468505,0.002896770581054546,0.0029177612304685826,,0.0016586914062498724,0.002896728515625111,2.3194860839843914,,
,0.003108154296875099,0.003108154296875099,0.0005901000976562255,0.0028979912597654834,0.0029189697265623324,,0.0016591796874998723,0.0028979492187501113,2.3204614257812666,,
,0.003109252929687599,0.003109252929687599,0.0005903381347656005,0.0028992119384764208,0.002920178222656082,,0.0016596679687498723,0.0028991699218751115,2.3214367675781418,,
,0.003110351562500099,0.003110351562500099,0.0005905761718749755,0.002900432617187358,0.002921386718749832,,0.0016601562499998722,0.0029003906250001116,2.322412109375017,,
,0.003111450195312599,0.003111450195312599,0.0005908142089843505,0.0029016532958982956,0.0029225952148435818,,0.0016606445312498722,0.002901611328125112,2.323387451171892,,
,0.003112548828125099,0.003112548828125099,0.0005910522460937255,0.002902873974609233,0.0029238037109373316,,0.0016611328124998721,0.002902832031250112,2.3243627929687674,,
,0.003113647460937599,0.003113647460937599,0.0005912902832031005,0.0029040946533201704,0.0029250122070310814,,0.001661621093749872,0.0029040527343751122,2.3253381347656426,,
,0.003114746093750099,0.003114746093750099,0.0005915283203124755,0.002905315332031108,0.002926220703124831,,0.001662109374999872,0.0029052734375001124,2.3263134765625177,,
,0.003115844726562599,0.003115844726562599,0.0005917663574218504,0.002906536010742045,0.002927429199218581,,0.001662597656249872,0.0029064941406251126,2.327288818359393,,
,0.003116943359375099,0.003116943359375099,0.0005920043945312254,0.0029077566894529826,0.0029286376953123307,,0.001663085937499872,0.002907714843750113,2.328264160156268,,
,0.0031180419921875992,0.0031180419921875992,0.0005922424316406004,0.00290897736816392,0.0029298461914060805,,0.0016635742187498719,0.002908935546875113,2.3292395019531433,,
,0.0031191406250000993,0.0031191406250000993,0.0005924804687499754,0.0029101980468748574,0.0029310546874998303,,0.0016640624999998718,0.002910156250000113,2.3302148437500185,,
,0.0031202392578125993,0.0031202392578125993,0.0005927185058593504,0.002911418725585795,0.00293226318359358,,0.0016645507812498718,0.0029113769531251134,2.3311901855468937,,
,0.0031213378906250993,0.0031213378906250993,0.0005929565429687254,0.0029126394042967322,0.00293347167968733,,0.0016650390624998717,0.0029125976562501136,2.332165527343769,,
,0.0031224365234375994,0.0031224365234375994,0.0005931945800781004,0.0029138600830076696,0.0029346801757810796,,0.0016655273437498716,0.0029138183593751137,2.333140869140644,,
,0.0031235351562500994,0.0031235351562500994,0.0005934326171874754,0.002915080761718607,0.0029358886718748294,,0.0016660156249998716,0.002915039062500114,2.3341162109375193,,
,0.0031246337890625995,0.0031246337890625995,0.0005936706542968503,0.0029163014404295444,0.002937097167968579,,0.0016665039062498715,0.002916259765625114,2.3350915527343945,,
,0.0031257324218750995,0.0031257324218750995,0.0005939086914062253,0.002917522119140482,0.002938305664062329,,0.0016669921874998715,0.0029174804687501143,2.3360668945312697,,
,0.0031268310546875996,0.0031268310546875996,0.0005941467285156003,0.0029187427978514193,0.0029395141601560788,,0.0016674804687498714,0.0029187011718751145,2.337042236328145,,
,0.0031279296875000996,0.0031279296875000996,0.0005943847656249753,0.0029199634765623567,0.0029407226562498286,,0.0016679687499998714,0.0029199218750001147,2.33801757812502,,
,0.0031290283203125996,0.0031290283203125996,0.0005946228027343503,0.002921184155273294,0.0029419311523435784,,0.0016684570312498713,0.002921142578125115,2.3389929199218953,,
,0.0031301269531250997,0.0031301269531250997,0.0005948608398437253,0.0029224048339842315,0.002943139648437328,,0.0016689453124998713,0.002922363281250115,2.3399682617187705,,
,0.0031312255859375997,0.0031312255859375997,0.0005950988769531003,0.002923625512695169,0.002944348144531078,,0.0016694335937498712,0.0029235839843751153,2.3409436035156457,,
,0.0031323242187500998,0.0031323242187500998,0.0005953369140624753,0.0029248461914061063,0.0029455566406248277,,0.0016699218749998712,0.0029248046875001155,2.341918945312521,,
,0.0031334228515626,0.0031334228515626,0.0005955749511718502,0.0029260668701170437,0.0029467651367185775,,0.001670410156249871,0.0029260253906251157,2.342894287109396,,
,0.0031345214843751,0.0031345214843751,0.0005958129882812252,0.002927287548827981,0.0029479736328123273,,0.001670898437499871,0.002927246093750116,2.3438696289062713,,
,0.0031356201171876,0.0031356201171876,0.0005960510253906002,0.0029285082275389185,0.002949182128906077,,0.001671386718749871,0.002928466796875116,2.3448449707031465,,
